 3.22701-11 2.05242-12 1.01273-13 4.65827-15 3.72686-16 6.70653-173037 6  5 6957
 4.800000+6 9.849511-8 5.58702-10 5.15473-11 3.41052-12 1.75689-133037 6  5 6958
 7.15119-15 2.27119-16 1.03052-16 5.333333+6 9.489562-8 7.73936-103037 6  5 6959
 7.39784-11 5.07105-12 2.71005-13 1.22406-14 7.92794-16-1.61059-163037 6  5 6960
 5.866667+6 8.699230-8 9.55709-10 9.04920-11 6.14398-12 3.25029-133037 6  5 6961
 1.41070-14 8.97127-16 3.04427-17 6.400000+6 7.714872-8 1.126852-93037 6  5 6962
 1.05988-10 7.14755-12 3.75579-13 1.56487-14 4.25364-16-6.61615-183037 6  5 6963
 6.933333+6 6.730119-8 1.288631-9 1.20670-10 8.10100-12 4.23745-133037 6  5 6964
 1.86502-14 8.46846-17-3.56022-16 7.466667+6 5.843489-8 1.443250-93037 6  5 6965
 1.34796-10 9.02459-12 4.71200-13 1.99584-14 9.05806-16-1.51466-163037 6  5 6966
 8.000000+6 5.082122-8 1.590415-9 1.48374-10 9.92157-12 5.17030-133037 6  5 6967
 2.18261-14 1.09802-15 3.40196-16 8.533333+6 4.438896-8 1.726977-93037 6  5 6968
 1.61128-10 1.07755-11 5.61810-13 2.39474-14 5.56880-16 2.04097-173037 6  5 6969
 9.066667+6 3.897262-8 1.848856-9 1.72691-10 1.15608-11 6.03047-133037 6  5 6970
 2.56842-14 1.01279-15 2.06460-16 9.600000+6 3.442217-8 1.953236-93037 6  5 6971
 1.82802-10 1.22612-11 6.40840-13 2.73569-14 7.32878-16-2.14471-163037 6  5 6972
 1.013333+7 3.062276-8 2.039642-9 1.91408-10 1.28732-11 6.74650-133037 6  5 6973
 2.89244-14 1.05118-15 7.91236-18 1.066667+7 2.748134-8 2.109671-93037 6  5 6974
 1.98644-10 1.34043-11 7.04725-13 3.03705-14 1.10195-15 5.47255-173037 6  5 6975
 1.120000+7 2.491238-8 2.166031-9 2.04748-10 1.38699-11 7.32080-133037 6  5 6976
 3.16578-14 1.17750-15 2.75449-17 1.173333+7 2.283233-8 2.211618-93037 6  5 6977
 2.09973-10 1.42861-11 7.57386-13 3.28920-14 1.18241-15 2.15611-173037 6  5 6978
 1.226667+7 2.116067-8 2.248932-9 2.14538-10 1.46667-11 7.81186-133037 6  5 6979
 3.40111-14 1.26793-15 5.28505-17 1.280000+7 1.982291-8 2.279861-93037 6  5 6980
 2.18608-10 1.50218-11 8.04195-13 3.52412-14 1.34136-15 7.23482-173037 6  5 6981
 1.333333+7 1.875314-8 2.305696-9 2.22292-10 1.53586-11 8.26699-133037 6  5 6982
 3.64693-14 1.38884-15 4.55919-19 1.386667+7 1.789519-8 2.327264-93037 6  5 6983
 2.25656-10 1.56805-11 8.48962-13 3.76651-14 1.43053-15 5.08052-173037 6  5 6984
 1.440000+7 1.720254-8 2.345076-9 2.28740-10 1.59899-11 8.70713-133037 6  5 6985
 3.87948-14 1.54446-15 7.62918-17 1.493333+7 1.663752-8 2.359456-93037 6  5 6986
 2.31563-10 1.62875-11 8.92528-13 4.00104-14 1.55267-15 6.27324-173037 6  5 6987
 1.546667+7 1.617025-8 2.370659-9 2.34142-10 1.65739-11 9.14002-133037 6  5 6988
 4.13086-14 1.57950-15 2.54698-17 1.600000+7 1.577750-8 2.378937-93037 6  5 6989
 2.36491-10 1.68498-11 9.35344-13 4.25882-14 1.65933-15 2.20366-173037 6  5 6990
 1.653333+7 1.544159-8 2.384581-9 2.38633-10 1.71162-11 9.56433-133037 6  5 6991
 4.37867-14 1.70972-15 1.67804-17 1.706667+7 1.514922-8 2.387925-93037 6  5 6992
 2.40591-10 1.73745-11 9.77544-13 4.50348-14 1.76010-15 5.38325-173037 6  5 6993
 1.760000+7 1.489041-8 2.389313-9 2.42395-10 1.76262-11 9.98681-133037 6  5 6994
 4.63602-14 1.81656-15 6.83584-17 1.813333+7 1.465757-8 2.389060-93037 6  5 6995
 2.44070-10 1.78733-11 1.01979-12 4.76412-14 1.87358-15 6.11837-173037 6  5 6996
 1.866667+7 1.444469-8 2.387406-9 2.45635-10 1.81163-11 1.04101-123037 6  5 6997
 4.90298-14 2.01557-15 9.22854-18 1.920000+7 1.424673-8 2.384490-93037 6  5 6998
 2.47099-10 1.83563-11 1.06252-12 5.03321-14 2.01275-15 9.54601-173037 6  5 6999
 1.973333+7 1.405933-8 2.380346-9 2.48463-10 1.85925-11 1.08401-123037 6  5 7000
 5.17729-14 2.06029-15 4.33635-17 2.026667+7 1.387862-8 2.374920-93037 6  5 7001
 2.49716-10 1.88242-11 1.10559-12 5.31728-14 2.20180-15 5.61744-173037 6  5 7002
 2.080000+7 1.370124-8 2.368104-9 2.50843-10 1.90499-11 1.12724-123037 6  5 7003
 5.46416-14 2.28684-15 2.19508-17 2.133333+7 1.352443-8 2.359784-93037 6  5 7004
 2.51826-10 1.92682-11 1.14876-12 5.60320-14 2.33342-15 1.46257-163037 6  5 7005
 2.186667+7 1.334612-8 2.349870-9 2.52652-10 1.94775-11 1.17005-123037 6  5 7006
 5.75654-14 2.37145-15 1.08688-16 2.240000+7 1.316491-8 2.338327-93037 6  5 7007
 2.53313-10 1.96771-11 1.19105-12 5.90735-14 2.51127-15 9.09355-173037 6  5 7008
 2.293333+7 1.298012-8 2.325191-9 2.53807-10 1.98666-11 1.21173-123037 6  5 7009
 6.04827-14 2.54905-15 6.91450-17 2.346667+7 1.279165-8 2.310563-93037 6  5 7010
 2.54140-10 2.00459-11 1.23211-12 6.21305-14 2.64561-15 9.54277-173037 6  5 7011
 2.400000+7 1.259987-8 2.294598-9 2.54325-10 2.02160-11 1.25224-123037 6  5 7012
 6.35625-14 2.74191-15 9.18947-17 2.453333+7 1.240546-8 2.277486-93037 6  5 7013
 2.54380-10 2.03779-11 1.27223-12 6.50467-14 2.78879-15 4.77569-173037 6  5 7014
 2.506667+7 1.220925-8 2.259430-9 2.54323-10 2.05328-11 1.29186-123037 6  5 7015
 6.64818-14 2.90239-15 1.36004-16 2.560000+7 1.201212-8 2.240636-93037 6  5 7016
 2.54175-10 2.06822-11 1.31151-12 6.81094-14 2.95933-15 1.14633-163037 6  5 7017
 2.613333+7 1.181487-8 2.221284-9 2.53954-10 2.08272-11 1.33113-123037 6  5 7018
 6.97317-14 3.11669-15 1.43405-16 2.666667+7 1.161819-8 2.201529-93037 6  5 7019
 2.53675-10 2.09692-11 1.35087-12 7.13429-14 3.22237-15 8.26346-173037 6  5 7020
 2.720000+7 1.142261-8 2.181493-9 2.53350-10 2.11091-11 1.37074-123037 6  5 7021
 7.28823-14 3.28648-15 1.27301-16 2.773333+7 1.122849-8 2.161264-93037 6  5 7022
 2.52989-10 2.12473-11 1.39083-12 7.45970-14 3.37931-15 1.19999-163037 6  5 7023
 2.826667+7 1.103604-8 2.140896-9 2.52597-10 2.13845-11 1.41110-123037 6  5 7024
 7.62620-14 3.45787-15 1.22123-16 2.880000+7 1.084533-8 2.120417-93037 6  5 7025
 2.52177-10 2.15207-11 1.43152-12 7.80145-14 3.59409-15 1.14730-163037 6  5 7026
 2.933333+7 1.065634-8 2.099833-9 2.51727-10 2.16557-11 1.45225-123037 6  5 7027
 7.98359-14 3.71659-15 1.13818-16 2.986667+7 1.046898-8 2.079134-93037 6  5 7028
 2.51246-10 2.17894-11 1.47304-12 8.15940-14 3.80811-15 1.52572-163037 6  5 7029
 3.040000+7 1.028313-8 2.058300-9 2.50732-10 2.19215-11 1.49407-123037 6  5 7030
 8.33831-14 3.95007-15 1.42268-16 3.093333+7 1.009864-8 2.037308-93037 6  5 7031
 2.50179-10 2.20515-11 1.51522-12 8.52992-14 4.07568-15 1.83526-163037 6  5 7032
 3.146667+7 9.915393-9 2.016135-9 2.49584-10 2.21789-11 1.53648-123037 6  5 7033
 8.71570-14 4.12902-15 2.11019-16 3.200000+7 9.733280-9 1.994759-93037 6  5 7034
 2.48944-10 2.23035-11 1.55782-12 8.91215-14 4.28395-15 1.80101-163037 6  5 7035
 3.253333+7 9.552230-9 1.973168-9 2.48256-10 2.24248-11 1.57918-123037 6  5 7036
 9.09850-14 4.42424-15 2.04085-16 3.306667+7 9.372211-9 1.951352-93037 6  5 7037
 2.47517-10 2.25425-11 1.60062-12 9.31262-14 4.58079-15 1.86112-163037 6  5 7038
 3.360000+7 9.193221-9 1.929311-9 2.46726-10 2.26564-11 1.62213-123037 6  5 7039
 9.51758-14 4.72256-15 1.27360-16 3.413333+7 9.015288-9 1.907050-93037 6  5 7040
 2.45882-10 2.27663-11 1.64361-12 9.72273-14 4.88082-15 2.53280-163037 6  5 7041
 3.466667+7 8.838458-9 1.884576-9 2.44986-10 2.28722-11 1.66502-123037 6  5 7042
 9.93050-14 5.04133-15 2.37966-16 3.520000+7 8.662803-9 1.861903-93037 6  5 7043
 2.44038-10 2.29739-11 1.68655-12 1.01387-13 5.19561-15 2.36007-163037 6  5 7044
 3.573333+7 8.488383-9 1.839044-9 2.43037-10 2.30713-11 1.70786-123037 6  5 7045
 1.03565-13 5.32361-15 2.44344-16 3.626667+7 8.315277-9 1.816014-93037 6  5 7046
 2.41987-10 2.31644-11 1.72928-12 1.05754-13 5.42357-15 2.81568-163037 6  5 7047
 3.680000+7 8.143545-9 1.792826-9 2.40885-10 2.32531-11 1.75052-123037 6  5 7048
 1.07981-13 5.60610-15 2.72214-16 3.733333+7 7.973238-9 1.769491-93037 6  5 7049
 2.39735-10 2.33373-11 1.77183-12 1.10261-13 5.85837-15 2.67093-163037 6  5 7050
 3.786667+7 7.804406-9 1.746021-9 2.38534-10 2.34171-11 1.79298-123037 6  5 7051
 1.12449-13 5.95373-15 2.82385-16 3.840000+7 7.637078-9 1.722422-93037 6  5 7052
 2.37284-10 2.34921-11 1.81411-12 1.14748-13 6.11499-15 3.19997-163037 6  5 7053
 3.893333+7 7.471265-9 1.698696-9 2.35984-10 2.35623-11 1.83508-123037 6  5 7054
 1.17065-13 6.32787-15 3.27489-16 3.946667+7 7.306974-9 1.674847-93037 6  5 7055
 2.34633-10 2.36274-11 1.85593-12 1.19437-13 6.49873-15 3.86107-163037 6  5 7056
 4.000000+7 7.144205-9 1.650875-9 2.33230-10 2.36871-11 1.87666-123037 6  5 7057
 1.21856-13 6.70755-15 3.17833-16 4.053333+7 6.982942-9 1.626777-93037 6  5 7058
 2.31773-10 2.37412-11 1.89716-12 1.24267-13 6.91042-15 3.36833-163037 6  5 7059
 4.106667+7 6.823175-9 1.602550-9 2.30261-10 2.37894-11 1.91748-123037 6  5 7060
 1.26697-13 7.15595-15 3.15510-16 4.160000+7 6.664887-9 1.578192-93037 6  5 7061
 2.28692-10 2.38312-11 1.93755-12 1.29077-13 7.27740-15 3.65492-163037 6  5 7062
 4.213333+7 6.508065-9 1.553699-9 2.27065-10 2.38664-11 1.95726-123037 6  5 7063
 1.31527-13 7.51616-15 3.89259-16 4.266667+7 6.352699-9 1.529071-93037 6  5 7064
 2.25378-10 2.38946-11 1.97672-12 1.34044-13 7.65442-15 3.18829-163037 6  5 7065
 4.320000+7 6.198783-9 1.504305-9 2.23630-10 2.39155-11 1.99575-123037 6  5 7066
 1.36551-13 7.90209-15 3.51925-16 4.373333+7 6.046306-9 1.479400-93037 6  5 7067
 2.21819-10 2.39286-11 2.01441-12 1.38989-13 8.10638-15 4.51107-163037 6  5 7068
 4.426667+7 5.895267-9 1.454355-9 2.19943-10 2.39337-11 2.03247-123037 6  5 7069
 1.41458-13 8.36924-15 4.10340-16 4.480000+7 5.745657-9 1.429170-93037 6  5 7070
 2.18001-10 2.39303-11 2.05018-12 1.43965-13 8.54568-15 4.35118-163037 6  5 7071
 4.533333+7 5.597460-9 1.403839-9 2.15991-10 2.39180-11 2.06728-123037 6  5 7072
 1.46510-13 8.76769-15 4.29748-16 4.586667+7 5.450650-9 1.378358-93037 6  5 7073
 2.13911-10 2.38964-11 2.08371-12 1.48985-13 9.04246-15 4.58462-163037 6  5 7074
 4.640000+7 5.305198-9 1.352720-9 2.11757-10 2.38647-11 2.09948-123037 6  5 7075
 1.51416-13 9.26562-15 4.97166-16 4.693333+7 5.161060-9 1.326913-93037 6  5 7076
 2.09527-10 2.38224-11 2.11443-12 1.53853-13 9.48977-15 5.22877-163037 6  5 7077
 4.746667+7 5.018185-9 1.300924-9 2.07217-10 2.37688-11 2.12849-123037 6  5 7078
 1.56313-13 9.75980-15 5.17463-16 4.800000+7 4.876526-9 1.274742-93037 6  5 7079
 2.04824-10 2.37032-11 2.14162-12 1.58642-13 9.96862-15 5.56734-163037 6  5 7080
 4.853333+7 4.736032-9 1.248351-9 2.02342-10 2.36248-11 2.15366-123037 6  5 7081
 1.60929-13 1.02177-14 6.14937-16 4.906667+7 4.596664-9 1.221742-93037 6  5 7082
 1.99769-10 2.35327-11 2.16466-12 1.63273-13 1.04545-14 5.93213-163037 6  5 7083
 4.960000+7 4.458389-9 1.194905-9 1.97100-10 2.34263-11 2.17438-123037 6  5 7084
 1.65515-13 1.06358-14 5.76684-16 5.013333+7 4.321179-9 1.167831-93037 6  5 7085
 1.94333-10 2.33047-11 2.18259-12 1.67614-13 1.09101-14 6.17408-163037 6  5 7086
 5.066667+7 4.185009-9 1.140512-9 1.91464-10 2.31672-11 2.18943-123037 6  5 7087
 1.69721-13 1.11648-14 6.35129-16 5.120000+7 4.049849-9 1.112939-93037 6  5 7088
 1.88490-10 2.30129-11 2.19458-12 1.71590-13 1.13461-14 6.38329-163037 6  5 7089
 5.173333+7 3.915674-9 1.085104-9 1.85405-10 2.28407-11 2.19798-123037 6  5 7090
 1.73438-13 1.15841-14 6.75875-16 5.226667+7 3.782440-9 1.056992-93037 6  5 7091
 1.82206-10 2.26499-11 2.19951-12 1.75161-13 1.18487-14 7.24072-163037 6  5 7092
 5.280000+7 3.650106-9 1.028590-9 1.78888-10 2.24391-11 2.19900-123037 6  5 7093
 1.76735-13 1.20017-14 6.77312-16 5.333333+7 3.518635-9 9.99887-103037 6  5 7094
 1.75446-10 2.22074-11 2.19623-12 1.78102-13 1.22207-14 7.48080-163037 6  5 7095
 5.386667+7 3.387981-9 9.70867-10 1.71875-10 2.19534-11 2.19111-123037 6  5 7096
 1.79371-13 1.24225-14 7.30672-16 5.440000+7 3.258111-9 9.41517-103037 6  5 7097
 1.68169-10 2.16761-11 2.18335-12 1.80412-13 1.26346-14 7.71258-163037 6  5 7098
 5.493333+7 3.129000-9 9.11828-10 1.64325-10 2.13741-11 2.17279-123037 6  5 7099
 1.81178-13 1.27844-14 7.83217-16 5.546667+7 3.000652-9 8.81798-103037 6  5 7100
 1.60338-10 2.10465-11 2.15927-12 1.81747-13 1.29694-14 7.98662-163037 6  5 7101
 5.600000+7 2.873107-9 8.51437-10 1.56207-10 2.06923-11 2.14257-123037 6  5 7102
 1.82008-13 1.31146-14 8.27832-16 5.653333+7 2.746445-9 8.20764-103037 6  5 7103
 1.51933-10 2.03110-11 2.12261-12 1.82008-13 1.32464-14 8.46322-163037 6  5 7104
 5.706667+7 2.620752-9 7.89803-10 1.47517-10 1.99020-11 2.09916-123037 6  5 7105
 1.81648-13 1.33251-14 8.60191-16 5.760000+7 2.496058-9 7.58563-103037 6  5 7106
 1.42957-10 1.94645-11 2.07216-12 1.81027-13 1.34091-14 8.51484-163037 6  5 7107
 5.813333+7 2.372270-9 7.27014-10 1.38246-10 1.89965-11 2.04117-123037 6  5 7108
 1.79974-13 1.34547-14 8.63865-16 5.866667+7 2.249191-9 6.95096-103037 6  5 7109
 1.33367-10 1.84952-11 2.00580-12 1.78487-13 1.34479-14 8.76284-163037 6  5 7110
 5.920000+7 2.126640-9 6.62750-10 1.28308-10 1.79578-11 1.96575-123037 6  5 7111
 1.76602-13 1.34635-14 8.99836-16 5.973333+7 2.004619-9 6.29972-103037 6  5 7112
 1.23062-10 1.73828-11 1.92058-12 1.74157-13 1.33931-14 8.92987-163037 6  5 7113
 6.026667+7 1.883324-9 5.96819-10 1.17637-10 1.67702-11 1.87021-123037 6  5 7114
 1.71183-13 1.32814-14 8.91640-16 6.080000+7 1.762814-9 5.63308-103037 6  5 7115
 1.12033-10 1.61188-11 1.81438-12 1.67634-13 1.31266-14 8.92128-163037 6  5 7116
 6.133333+7 1.641488-9 5.28929-10 1.06144-10 1.54130-11 1.75117-123037 6  5 7117
 1.63313-13 1.29088-14 8.85640-16 6.186667+7 1.519304-9 4.93654-103037 6  5 7118
 9.99600-11 1.46495-11 1.68005-12 1.58165-13 1.26221-14 8.76090-163037 6  5 7119
 6.240000+7 1.396220-9 4.57455-10 9.34672-11 1.38251-11 1.60041-123037 6  5 7120
 1.52097-13 1.22582-14 8.57807-16 6.293333+7 1.272191-9 4.20303-103037 6  5 7121
 8.66529-11 1.29363-11 1.51160-12 1.45015-13 1.17969-14 8.33475-163037 6  5 7122
 6.346667+7 1.147173-9 3.82165-10 7.95033-11 1.19794-11 1.41298-123037 6  5 7123
 1.36832-13 1.12385-14 8.04696-16 6.400000+7 1.021119-9 3.43011-103037 6  5 7124
 7.20042-11 1.09505-11 1.30381-12 1.27464-13 1.05655-14 7.57661-163037 6  5 7125
 6.453333+7 8.93981-10 3.02807-10 6.41408-11 9.84560-12 1.18334-123037 6  5 7126
 1.16792-13 9.77380-15 7.08932-16 6.506667+7 7.65709-10 2.61520-103037 6  5 7127
 5.58976-11 8.66039-12 1.05074-12 1.04691-13 8.84805-15 6.49170-163037 6  5 7128
 6.560000+7 6.36254-10 2.19115-10 4.72587-11 7.39036-12 9.05155-133037 6  5 7129
 9.10500-14 7.76323-15 5.72172-16 6.613333+7 5.56403-10 1.93250-103037 6  5 7130
 4.20683-11 6.64185-12 8.21398-13 8.34312-14 7.18401-15 5.37168-163037 6  5 7131
 6.666667+7 3.76645-10 1.31719-10 2.88900-11 4.59675-12 5.72972-133037 6  5 7132
 5.86638-14 5.09466-15 3.84273-16 6.720000+7 2.46681-10 8.69348-113037 6  5 7133
 1.92288-11 3.08624-12 3.88099-13 4.00907-14 3.51341-15 2.67774-163037 6  5 7134
 6.773333+7 1.27625-10 4.52975-11 1.00974-11 1.63368-12 2.07115-133037 6  5 7135
 2.15715-14 1.90629-15 1.46709-16 6.826667+7 3.20903-11 1.14685-113037 6  5 7136
 2.57587-12 4.20023-13 5.36732-14 5.63478-15 5.01647-16 3.86484-173037 6  5 7137
 6.880000+7 1.49782-24 0.000000+0 0.000000+0 0.000000+0 0.000000+03037 6  5 7138
 0.000000+0 0.000000+0 0.000000+0 6.933333+7 7.30585-33 0.000000+03037 6  5 7139
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03037 6  5 7140
 6.986667+7 9.00200-25 0.000000+0 0.000000+0 0.000000+0 0.000000+03037 6  5 7141
 0.000000+0 0.000000+0 0.000000+0                                 3037 6  5 7142
 0.000000+0 9.000000+7          0          8       1350        1353037 6  5 7143
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03037 6  5 7144
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 1.500000+5 1.99998-113037 6  5 7145
 3.48367-28-9.86612-28-7.83571-28 2.31854-27 2.05315-28 4.31643-283037 6  5 7146
-5.77462-29 3.39341-28 6.000000+5 7.96415-11 1.30482-27 2.35728-273037 6  5 7147
 2.32872-27 8.05406-27-2.97507-27 9.15903-27-1.43359-28-1.01973-263037 6  5 7148
 1.200000+6 1.729929-9 1.32383-14 9.70858-16 5.15896-17 7.67291-193037 6  5 7149
 5.80858-18-1.15493-18-4.25308-19 9.09856-19 1.800000+6 1.069908-83037 6  5 7150
 8.75256-13 6.78227-14 3.73843-15 9.97898-17-1.75520-17 1.47921-173037 6  5 7151
 2.79674-18-3.98815-17 2.400000+6 2.561887-8 1.05346-11 8.58047-133037 6  5 7152
 5.00896-14 2.29850-15 7.29538-17-2.59206-17 2.51294-17-1.55307-173037 6  5 7153
 3.000000+6 4.709099-8 5.18073-11 4.42826-12 2.71571-13 1.26244-143037 6  5 7154
 6.82137-16 1.38436-16-4.28150-16 6.94180-17 3.600000+6 7.285656-83037 6  5 7155
 1.45425-10 1.30238-11 8.36810-13 4.17406-14 1.35063-15 2.11215-163037 6  5 7156
 1.90141-17 3.70420-17 4.200000+6 9.112483-8 2.90932-10 2.72647-113037 6  5 7157
 1.83252-12 9.62581-14 4.69657-15-4.32775-17-6.96373-17 1.77147-163037 6  5 7158
 4.800000+6 9.755646-8 4.77442-10 4.67481-11 3.28390-12 1.79538-133037 6  5 7159
 8.36592-15 3.08115-16 1.25168-16-1.60845-16 5.400000+6 9.476291-83037 6  5 7160
 6.83820-10 6.92506-11 5.03178-12 2.84651-13 1.30403-14 4.57500-163037 6  5 7161
 7.80014-17 3.21594-16 6.000000+6 8.619236-8 8.60907-10 8.62914-113037 6  5 7162
 6.20499-12 3.48120-13 1.57518-14 4.16200-16 2.42600-16 3.15093-163037 6  5 7163
 6.600000+6 7.541550-8 1.027876-9 1.02317-10 7.30521-12 4.07054-133037 6  5 7164
 1.89944-14 8.17948-16-1.58928-16 8.52278-17 7.200000+6 6.488153-83037 6  5 7165
 1.186866-9 1.17639-10 8.36264-12 4.63400-13 2.11980-14 6.74008-163037 6  5 7166
 1.66699-17-5.84115-18 7.800000+6 5.559444-8 1.339315-9 1.32456-103037 6  5 7167
 9.39376-12 5.19311-13 2.34025-14 5.04185-16 5.51111-17-1.86115-163037 6  5 7168
 8.400000+6 4.770253-8 1.482633-9 1.46547-10 1.03868-11 5.73584-133037 6  5 7169
 2.60481-14 1.44140-15 1.95127-16 3.79071-16 9.000000+6 4.105466-83037 6  5 7170
 1.611746-9 1.59434-10 1.13076-11 6.25359-13 2.82514-14 2.55949-163037 6  5 7171
 3.78151-16 2.64442-16 9.600000+6 3.547678-8 1.722529-9 1.70718-103037 6  5 7172
 1.21309-11 6.72019-13 3.06951-14 1.11269-15 3.19034-17 1.88129-163037 6  5 7173
 1.020000+7 3.083928-8 1.813919-9 1.80287-10 1.28473-11 7.13794-133037 6  5 7174
 3.29000-14 1.57036-15 8.38394-17-1.19632-16 1.080000+7 2.703781-83037 6  5 7175
 1.887731-9 1.88306-10 1.34669-11 7.50599-13 3.42696-14 1.29204-153037 6  5 7176
 5.01831-17 6.02945-17 1.140000+7 2.396913-8 1.947246-9 1.95078-103037 6  5 7177
 1.40110-11 7.84210-13 3.59930-14 1.45307-15 5.34483-17 3.58459-173037 6  5 7178
 1.200000+7 2.152459-8 1.995845-9 2.00919-10 1.45008-11 8.15510-133037 6  5 7179
 3.75450-14 1.49869-15 1.34423-18-2.58562-18 1.260000+7 1.959554-83037 6  5 7180
 2.036257-9 2.06082-10 1.49529-11 8.45492-13 3.91924-14 1.52418-153037 6  5 7181
 5.79168-17-1.38647-18 1.320000+7 1.808122-8 2.070374-9 2.10740-103037 6  5 7182
 1.53788-11 8.74603-13 4.06883-14 1.60041-15 1.09659-16 2.02054-173037 6  5 7183
 1.380000+7 1.689374-8 2.099371-9 2.14994-10 1.57851-11 9.03123-133037 6  5 7184
 4.23177-14 1.69649-15 5.81724-17-1.43572-17 1.440000+7 1.595990-83037 6  5 7185
 2.123928-9 2.18900-10 1.61749-11 9.31331-13 4.39141-14 1.75518-153037 6  5 7186
 8.71992-17-6.27517-20 1.500000+7 1.522065-8 2.144449-9 2.22485-103037 6  5 7187
 1.65495-11 9.59220-13 4.55168-14 1.91638-15 8.88976-17-6.51110-173037 6  5 7188
 1.560000+7 1.462952-8 2.161235-9 2.25767-10 1.69095-11 9.86972-133037 6  5 7189
 4.72017-14 1.92344-15 8.30305-17-8.63611-18 1.620000+7 1.415072-83037 6  5 7190
 2.174598-9 2.28767-10 1.72558-11 1.01430-12 4.88424-14 1.99933-153037 6  5 7191
 2.79521-17 1.31665-17 1.680000+7 1.375720-8 2.184918-9 2.31515-103037 6  5 7192
 1.75899-11 1.04141-12 5.05427-14 2.04648-15 4.16476-17-9.41161-183037 6  5 7193
 1.740000+7 1.342870-8 2.192624-9 2.34045-10 1.79139-11 1.06845-123037 6  5 7194
 5.22467-14 2.18591-15 8.26759-17 4.24266-18 1.800000+7 1.314995-83037 6  5 7195
 2.198140-9 2.36394-10 1.82303-11 1.09549-12 5.39005-14 2.29715-153037 6  5 7196
 1.04818-16 7.26604-18 1.860000+7 1.290916-8 2.201815-9 2.38591-103037 6  5 7197
 1.85406-11 1.12278-12 5.56365-14 2.34799-15 8.64910-17-3.71832-173037 6  5 7198
 1.920000+7 1.269683-8 2.203856-9 2.40654-10 1.88459-11 1.15007-123037 6  5 7199
 5.75135-14 2.47815-15 7.13668-17-1.53120-17 1.980000+7 1.250501-83037 6  5 7200
 2.204320-9 2.42581-10 1.91458-11 1.17761-12 5.92870-14 2.50254-153037 6  5 7201
 1.35588-16 5.50446-18 2.040000+7 1.232697-8 2.203138-9 2.44358-103037 6  5 7202
 1.94387-11 1.20513-12 6.11933-14 2.61712-15 1.40005-16 5.42419-173037 6  5 7203
 2.100000+7 1.215706-8 2.200165-9 2.45965-10 1.97229-11 1.23255-123037 6  5 7204
 6.30868-14 2.73327-15 7.32106-17 4.67363-17 2.160000+7 1.199082-83037 6  5 7205
 2.195257-9 2.47378-10 1.99959-11 1.25958-12 6.49991-14 2.83318-153037 6  5 7206
 1.62339-16 1.28991-17 2.220000+7 1.182498-8 2.188324-9 2.48581-103037 6  5 7207
 2.02560-11 1.28634-12 6.69232-14 2.96898-15 1.01034-16 3.41857-173037 6  5 7208
 2.280000+7 1.165749-8 2.179369-9 2.49568-10 2.05022-11 1.31271-123037 6  5 7209
 6.88900-14 3.03978-15 1.35152-16-9.95352-18 2.340000+7 1.148736-83037 6  5 7210
 2.168499-9 2.50344-10 2.07345-11 1.33848-12 7.07651-14 3.19303-153037 6  5 7211
 1.59631-16-1.61920-17 2.400000+7 1.131445-8 2.155905-9 2.50924-103037 6  5 7212
 2.09537-11 1.36382-12 7.27451-14 3.27220-15 1.69253-16 6.58751-183037 6  5 7213
 2.460000+7 1.113920-8 2.141843-9 2.51334-10 2.11617-11 1.38874-123037 6  5 7214
 7.46756-14 3.40401-15 1.41090-16 3.80809-17 2.520000+7 1.096239-83037 6  5 7215
 2.126591-9 2.51600-10 2.13601-11 1.41356-12 7.66720-14 3.49335-153037 6  5 7216
 1.23633-16 6.10009-17 2.580000+7 1.078490-8 2.110421-9 2.51752-103037 6  5 7217
 2.15512-11 1.43807-12 7.86593-14 3.63176-15 1.50702-16 1.32814-183037 6  5 7218
 2.640000+7 1.060757-8 2.093578-9 2.51814-10 2.17369-11 1.46265-123037 6  5 7219
 8.05726-14 3.76537-15 2.20473-16-1.85655-17 2.700000+7 1.043110-83037 6  5 7220
 2.076263-9 2.51810-10 2.19189-11 1.48731-12 8.26799-14 3.89071-153037 6  5 7221
 1.74880-16 3.37947-17 2.760000+7 1.025598-8 2.058624-9 2.51753-103037 6  5 7222
 2.20985-11 1.51214-12 8.47219-14 4.01359-15 1.66182-16 1.56107-173037 6  5 7223
 2.820000+7 1.008250-8 2.040762-9 2.51656-10 2.22763-11 1.53725-123037 6  5 7224
 8.69306-14 4.20146-15 2.04748-16-3.08720-17 2.880000+7 9.910770-93037 6  5 7225
 2.022734-9 2.51524-10 2.24530-11 1.56256-12 8.91198-14 4.33636-153037 6  5 7226
 1.53596-16 3.57077-17 2.940000+7 9.740767-9 2.004560-9 2.51358-103037 6  5 7227
 2.26285-11 1.58827-12 9.13084-14 4.43414-15 1.61213-16 3.72138-173037 6  5 7228
 3.000000+7 9.572374-9 1.986236-9 2.51157-10 2.28026-11 1.61416-123037 6  5 7229
 9.36471-14 4.54902-15 1.75496-16 4.35580-17 3.060000+7 9.405424-93037 6  5 7230
 1.967745-9 2.50917-10 2.29749-11 1.64028-12 9.59478-14 4.74606-153037 6  5 7231
