 1.008000+8 9.32280-10 3.45342-10 8.06940-11 1.37077-11 1.82605-123031 6  5 8624
 1.99923-13 1.85717-14 1.49578-15 1.07502-16 1.01183-17 9.57038-193031 6  5 8625
 1.020000+8 9.09248-10 3.41586-10 8.10713-11 1.39963-11 1.89540-123031 6  5 8626
 2.10989-13 1.99264-14 1.63274-15 1.21597-16 6.63028-18-2.15533-183031 6  5 8627
 1.032000+8 8.86660-10 3.37775-10 8.14187-11 1.42840-11 1.96626-123031 6  5 8628
 2.22517-13 2.13659-14 1.78558-15 1.34503-16 4.33860-18-2.62044-183031 6  5 8629
 1.044000+8 8.64500-10 3.33909-10 8.17349-11 1.45706-11 2.03860-123031 6  5 8630
 2.34526-13 2.28968-14 1.94206-15 1.44584-16 8.48663-18 5.18202-193031 6  5 8631
 1.056000+8 8.42753-10 3.29986-10 8.20186-11 1.48554-11 2.11237-123031 6  5 8632
 2.47019-13 2.45163-14 2.11425-15 1.62713-16 9.28238-18-9.62837-193031 6  5 8633
 1.068000+8 8.21406-10 3.26005-10 8.22685-11 1.51380-11 2.18751-123031 6  5 8634
 2.60002-13 2.62293-14 2.29875-15 1.80784-16 1.29601-17 5.93889-193031 6  5 8635
 1.080000+8 8.00444-10 3.21965-10 8.24833-11 1.54180-11 2.26396-123031 6  5 8636
 2.73482-13 2.80494-14 2.49813-15 1.93304-16 1.31068-17 1.22208-183031 6  5 8637
 1.092000+8 7.79852-10 3.17865-10 8.26614-11 1.56947-11 2.34164-123031 6  5 8638
 2.87466-13 2.99657-14 2.71528-15 2.18088-16 1.32213-17-8.86173-193031 6  5 8639
 1.104000+8 7.59619-10 3.13703-10 8.28014-11 1.59676-11 2.42047-123031 6  5 8640
 3.01945-13 3.19836-14 2.94409-15 2.40250-16 1.87656-17 2.13035-183031 6  5 8641
 1.116000+8 7.39730-10 3.09478-10 8.29016-11 1.62361-11 2.50035-123031 6  5 8642
 3.16933-13 3.41151-14 3.18947-15 2.64429-16 2.20318-17 2.89427-183031 6  5 8643
 1.128000+8 7.20172-10 3.05188-10 8.29606-11 1.64994-11 2.58115-123031 6  5 8644
 3.32426-13 3.63647-14 3.45638-15 2.89336-16 2.29236-17 2.66174-183031 6  5 8645
 1.140000+8 7.00934-10 3.00831-10 8.29766-11 1.67569-11 2.66278-123031 6  5 8646
 3.48417-13 3.87252-14 3.74009-15 3.20656-16 2.33652-17 9.72034-203031 6  5 8647
 1.152000+8 6.82003-10 2.96407-10 8.29478-11 1.70078-11 2.74507-123031 6  5 8648
 3.64892-13 4.12078-14 4.04655-15 3.52117-16 2.51882-17-1.31615-203031 6  5 8649
 1.164000+8 6.63367-10 2.91913-10 8.28727-11 1.72515-11 2.82788-123031 6  5 8650
 3.81852-13 4.38077-14 4.36599-15 3.84923-16 3.06199-17 1.75409-183031 6  5 8651
 1.176000+8 6.45015-10 2.87348-10 8.27493-11 1.74870-11 2.91105-123031 6  5 8652
 3.99273-13 4.65346-14 4.71464-15 4.24489-16 3.50303-17 2.10908-183031 6  5 8653
 1.188000+8 6.26936-10 2.82710-10 8.25758-11 1.77134-11 2.99438-123031 6  5 8654
 4.17153-13 4.93892-14 5.08215-15 4.64437-16 4.02349-17 3.20162-183031 6  5 8655
 1.200000+8 6.09119-10 2.77998-10 8.23503-11 1.79300-11 3.07768-123031 6  5 8656
 4.35460-13 5.23720-14 5.47504-15 5.05115-16 4.14224-17 3.03449-183031 6  5 8657
 1.212000+8 5.91553-10 2.73209-10 8.20708-11 1.81357-11 3.16071-123031 6  5 8658
 4.54167-13 5.54787-14 5.89225-15 5.54136-16 4.76199-17 3.61896-183031 6  5 8659
 1.224000+8 5.74228-10 2.68343-10 8.17354-11 1.83296-11 3.24325-123031 6  5 8660
 4.73248-13 5.87116-14 6.33270-15 6.07233-16 5.50921-17 4.70972-183031 6  5 8661
 1.236000+8 5.57134-10 2.63397-10 8.13420-11 1.85105-11 3.32501-123031 6  5 8662
 4.92669-13 6.20746-14 6.80012-15 6.60400-16 5.87061-17 4.41543-183031 6  5 8663
 1.248000+8 5.40261-10 2.58369-10 8.08885-11 1.86774-11 3.40572-123031 6  5 8664
 5.12382-13 6.55629-14 7.29629-15 7.17819-16 6.23869-17 4.08977-183031 6  5 8665
 1.260000+8 5.23599-10 2.53259-10 8.03728-11 1.88292-11 3.48507-123031 6  5 8666
 5.32351-13 6.91700-14 7.81456-15 7.80494-16 7.05415-17 5.53172-183031 6  5 8667
 1.272000+8 5.07139-10 2.48063-10 7.97926-11 1.89646-11 3.56271-123031 6  5 8668
 5.52507-13 7.28969-14 8.36630-15 8.50247-16 7.71831-17 5.46539-183031 6  5 8669
 1.284000+8 4.90871-10 2.42781-10 7.91458-11 1.90823-11 3.63830-123031 6  5 8670
 5.72795-13 7.67346-14 8.94224-15 9.19944-16 8.33321-17 6.13187-183031 6  5 8671
 1.296000+8 4.74787-10 2.37411-10 7.84301-11 1.91812-11 3.71143-123031 6  5 8672
 5.93144-13 8.06732-14 9.54563-15 9.99903-16 9.35722-17 6.69722-183031 6  5 8673
 1.308000+8 4.58879-10 2.31950-10 7.76432-11 1.92598-11 3.78170-123031 6  5 8674
 6.13477-13 8.47099-14 1.01763-14 1.08108-15 1.02471-16 7.89783-183031 6  5 8675
 1.320000+8 4.43138-10 2.26398-10 7.67829-11 1.93167-11 3.84866-123031 6  5 8676
 6.33701-13 8.88316-14 1.08369-14 1.17056-15 1.12955-16 8.84406-183031 6  5 8677
 1.332000+8 4.27558-10 2.20752-10 7.58471-11 1.93506-11 3.91184-123031 6  5 8678
 6.53727-13 9.30245-14 1.15192-14 1.26188-15 1.23424-16 9.94609-183031 6  5 8679
 1.344000+8 4.12131-10 2.15013-10 7.48335-11 1.93599-11 3.97074-123031 6  5 8680
 6.73439-13 9.72762-14 1.22333-14 1.36148-15 1.33774-16 1.00527-173031 6  5 8681
 1.356000+8 3.96849-10 2.09179-10 7.37398-11 1.93431-11 4.02483-123031 6  5 8682
 6.92726-13 1.01562-13 1.29622-14 1.46466-15 1.47359-16 1.13209-173031 6  5 8683
 1.368000+8 3.81706-10 2.03247-10 7.25636-11 1.92986-11 4.07352-123031 6  5 8684
 7.11450-13 1.05866-13 1.37155-14 1.57320-15 1.61061-16 1.32836-173031 6  5 8685
 1.380000+8 3.66693-10 1.97217-10 7.13025-11 1.92247-11 4.11621-123031 6  5 8686
 7.29474-13 1.10169-13 1.44884-14 1.68469-15 1.71833-16 1.28697-173031 6  5 8687
 1.392000+8 3.51802-10 1.91086-10 6.99537-11 1.91196-11 4.15223-123031 6  5 8688
 7.46625-13 1.14431-13 1.52719-14 1.80275-15 1.88390-16 1.51240-173031 6  5 8689
 1.404000+8 3.37025-10 1.84851-10 6.85144-11 1.89814-11 4.18087-123031 6  5 8690
 7.62728-13 1.18626-13 1.60693-14 1.92585-15 2.03605-16 1.63441-173031 6  5 8691
 1.416000+8 3.22354-10 1.78511-10 6.69821-11 1.88082-11 4.20138-123031 6  5 8692
 7.77590-13 1.22718-13 1.68709-14 2.05380-15 2.21937-16 1.85628-173031 6  5 8693
 1.428000+8 3.07783-10 1.72065-10 6.53544-11 1.85982-11 4.21300-123031 6  5 8694
 7.91013-13 1.26672-13 1.76737-14 2.18257-15 2.38157-16 1.97575-173031 6  5 8695
 1.440000+8 2.93309-10 1.65512-10 6.36295-11 1.83497-11 4.21497-123031 6  5 8696
 8.02768-13 1.30434-13 1.84678-14 2.31542-15 2.57503-16 2.20460-173031 6  5 8697
 1.452000+8 2.78932-10 1.58855-10 6.18059-11 1.80608-11 4.20649-123031 6  5 8698
 8.12635-13 1.33963-13 1.92475-14 2.44715-15 2.74045-16 2.31477-173031 6  5 8699
 1.464000+8 2.64647-10 1.52094-10 5.98820-11 1.77298-11 4.18672-123031 6  5 8700
 8.20352-13 1.37195-13 2.00012-14 2.58200-15 2.93898-16 2.50572-173031 6  5 8701
 1.476000+8 2.50449-10 1.45228-10 5.78554-11 1.73547-11 4.15472-123031 6  5 8702
 8.25649-13 1.40077-13 2.07179-14 2.71117-15 3.11695-16 2.66186-173031 6  5 8703
 1.488000+8 2.36329-10 1.38254-10 5.57230-11 1.69331-11 4.10948-123031 6  5 8704
 8.28208-13 1.42534-13 2.13884-14 2.84102-15 3.32359-16 2.91022-173031 6  5 8705
 1.500000+8 2.22277-10 1.31168-10 5.34813-11 1.64625-11 4.04988-123031 6  5 8706
 8.27688-13 1.44487-13 2.19971-14 2.96471-15 3.51469-16 3.09713-173031 6  5 8707
 1.512000+8 2.08285-10 1.23967-10 5.11275-11 1.59406-11 3.97479-123031 6  5 8708
 8.23733-13 1.45853-13 2.25260-14 3.07985-15 3.70503-16 3.31476-173031 6  5 8709
 1.524000+8 1.94348-10 1.16651-10 4.86588-11 1.53649-11 3.88306-123031 6  5 8710
 8.15956-13 1.46532-13 2.29557-14 3.18209-15 3.86639-16 3.45363-173031 6  5 8711
 1.536000+8 1.80458-10 1.09216-10 4.60725-11 1.47330-11 3.77344-123031 6  5 8712
 8.03934-13 1.46418-13 2.32670-14 3.27209-15 4.03315-16 3.64480-173031 6  5 8713
 1.548000+8 1.66607-10 1.01661-10 4.33651-11 1.40421-11 3.64461-123031 6  5 8714
 7.87224-13 1.45399-13 2.34353-14 3.34273-15 4.17696-16 3.82419-173031 6  5 8715
 1.560000+8 1.52788-10 9.39809-11 4.05335-11 1.32896-11 3.49518-123031 6  5 8716
 7.65340-13 1.43345-13 2.34337-14 3.38998-15 4.28852-16 3.94435-173031 6  5 8717
 1.572000+8 1.38999-10 8.61787-11 3.75763-11 1.24732-11 3.32387-123031 6  5 8718
 7.37797-13 1.40120-13 2.32309-14 3.40784-15 4.36520-16 4.04620-173031 6  5 8719
 1.584000+8 1.25252-10 7.82626-11 3.44953-11 1.15919-11 3.12962-123031 6  5 8720
 7.04148-13 1.35594-13 2.27999-14 3.39270-15 4.40381-16 4.10989-173031 6  5 8721
 1.596000+8 1.11539-10 7.02298-11 3.12875-11 1.06427-11 2.91090-123031 6  5 8722
 6.63819-13 1.29602-13 2.20986-14 3.33400-15 4.38111-16 4.12282-173031 6  5 8723
 1.608000+8 9.78317-11 6.20645-11 2.79438-11 9.62082-12 2.66559-123031 6  5 8724
 6.16074-13 1.21940-13 2.10825-14 3.22456-15 4.29016-16 4.07323-173031 6  5 8725
 1.620000+8 8.41499-11 5.37812-11 2.44690-11 8.52597-12 2.39272-123031 6  5 8726
 5.60424-13 1.12450-13 1.97130-14 3.05647-15 4.11126-16 3.91395-173031 6  5 8727
 1.632000+8 7.03533-11 4.52921-11 2.08211-11 7.34167-12 2.08678-123031 6  5 8728
 4.95289-13 1.00739-13 1.79047-14 2.81410-15 3.83178-16 3.67515-173031 6  5 8729
 1.644000+8 5.64343-11 3.65923-11 1.69949-11 6.06368-12 1.74550-123031 6  5 8730
 4.19789-13 8.65462-14 1.55949-14 2.48469-15 3.42556-16 3.31550-173031 6  5 8731
 1.656000+8 4.23851-11 2.76769-11 1.29852-11 4.68761-12 1.36648-123031 6  5 8732
 3.32978-13 6.95799-14 1.27106-14 2.05298-15 2.86546-16 2.79538-173031 6  5 8733
 1.668000+8 2.81979-11 1.85407-11 8.78641-12 3.20895-12 9.47221-133031 6  5 8734
 2.33849-13 4.95254-14 9.17091-15 1.50106-15 2.11848-16 2.07739-173031 6  5 8735
 1.680000+8 6.67072-12 4.41936-12 2.11751-12 7.83315-13 2.34436-133031 6  5 8736
 5.87192-14 1.26217-14 2.37273-15 3.94161-16 5.63424-17 5.56353-183031 6  5 8737
 1.692000+8 2.33709-12 1.55348-12 7.47973-13 2.78266-13 8.37935-143031 6  5 8738
 2.11225-14 4.57026-15 8.64895-16 1.44612-16 2.07839-17 2.05805-183031 6  5 8739
 1.704000+8 2.44184-37 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8740
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8741
 1.716000+8 1.44068-37 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8742
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8743
 0.000000+0 2.000000+8          0         10       1740        1453031 6  5 8744
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8745
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  5 8746
 3.333332+5 5.267462-9-8.59002-25-8.31521-25 3.84897-26 4.15760-253031 6  5 8747
-1.56841-26 5.60302-25 3.16844-25-3.67038-25-5.01699-26-1.57534-253031 6  5 8748
 1.333333+6 8.918736-9 2.73328-15 1.48500-16-1.91341-17 1.11787-173031 6  5 8749
-3.42815-17 1.90791-17-1.66276-17 2.79298-17 5.64461-17 1.22488-173031 6  5 8750
 2.666667+6 3.044949-8 1.61066-12 1.07031-13 5.33650-15 5.03990-163031 6  5 8751
 2.17877-16-7.71661-16-6.01993-16 1.13505-16 1.79358-16-1.17029-173031 6  5 8752
 4.000000+6 8.359221-8 2.14241-11 1.60309-12 8.60323-14 3.63870-153031 6  5 8753
-3.44210-17 1.74229-16-1.98021-16 3.83144-17 2.44944-16 2.05206-163031 6  5 8754
 5.333333+6 1.072398-7 6.72083-11 5.59556-12 3.33240-13 1.54144-143031 6  5 8755
 9.98808-16-2.86036-17-1.09890-16-2.45483-16 1.02878-16-3.73959-173031 6  5 8756
 6.666667+6 9.325438-8 1.13437-10 9.34947-12 5.52361-13 2.54855-143031 6  5 8757
 3.29305-16 1.84366-16-2.28735-17-3.10969-16 3.04112-16 1.35368-163031 6  5 8758
 8.000000+6 7.148581-8 1.59829-10 1.31849-11 7.79523-13 3.61326-143031 6  5 8759
 9.35284-16-3.91380-16 2.25895-16 1.12424-16-2.14672-16 1.25752-163031 6  5 8760
 9.333333+6 5.384257-8 2.07381-10 1.72302-11 1.02497-12 4.73850-143031 6  5 8761
 1.43714-15 2.25636-16 2.31346-16-7.88260-17-5.76040-18-2.40812-163031 6  5 8762
 1.066667+7 4.009086-8 2.50845-10 2.10674-11 1.26712-12 5.94014-143031 6  5 8763
 2.74976-15 3.36779-16-3.09599-16-1.09255-17 2.44163-16-1.78839-163031 6  5 8764
 1.200000+7 2.956327-8 2.88102-10 2.45184-11 1.49399-12 7.12566-143031 6  5 8765
 2.89340-15 1.12664-16-3.84408-16-1.45243-16 2.64381-16-1.18894-163031 6  5 8766
 1.333333+7 2.183892-8 3.20821-10 2.77061-11 1.71362-12 8.25149-143031 6  5 8767
 3.27819-15 1.03242-16-4.45439-17-1.00331-17 1.99660-17 2.47719-173031 6  5 8768
 1.466667+7 1.630937-8 3.50295-10 3.07261-11 1.93033-12 9.44557-143031 6  5 8769
 3.78570-15 1.50153-16 3.89923-17 2.49399-17-5.24574-17-1.20795-173031 6  5 8770
 1.600000+7 1.237832-8 3.76835-10 3.35905-11 2.14464-12 1.06626-133031 6  5 8771
 4.33378-15 1.46110-16 4.87449-17-4.21764-17-1.67319-17 3.44936-173031 6  5 8772
 1.733333+7 9.595391-9 4.00654-10 3.63033-11 2.35627-12 1.19093-133031 6  5 8773
 4.90275-15 2.26983-16 1.74998-17 1.41026-17-1.21140-17-1.88595-173031 6  5 8774
 1.866667+7 7.639819-9 4.22245-10 3.88956-11 2.56663-12 1.31897-133031 6  5 8775
 5.53020-15 2.20797-16-1.99010-17-2.86473-17 2.43666-17 1.41294-193031 6  5 8776
 2.000000+7 6.276754-9 4.42112-10 4.14022-11 2.77767-12 1.45120-133031 6  5 8777
 6.23529-15 2.61979-16-1.42007-17-3.33208-17-5.09960-18 5.57730-183031 6  5 8778
 2.133333+7 5.329944-9 4.60298-10 4.38176-11 2.98850-12 1.58780-133031 6  5 8779
 6.93110-15 2.75275-16 8.62054-18-9.30343-18 6.72131-18-3.48568-183031 6  5 8780
 2.266667+7 4.668926-9 4.76367-10 4.60902-11 3.19524-12 1.72554-133031 6  5 8781
 7.66012-15 3.14711-16-2.76149-17 2.28489-17 6.91323-18-1.38030-173031 6  5 8782
 2.400000+7 4.201552-9 4.89875-10 4.81653-11 3.39354-12 1.86269-133031 6  5 8783
 8.30951-15 2.92591-16 2.03134-17 5.58623-18 1.38115-17 7.24165-193031 6  5 8784
 2.533333+7 3.865967-9 5.00774-10 5.00251-11 3.58136-12 1.99749-133031 6  5 8785
 9.15699-15 3.79865-16 1.64409-17-1.08209-18-2.17305-17-2.18777-173031 6  5 8786
 2.666667+7 3.621610-9 5.09420-10 5.16929-11 3.75954-12 2.13007-133031 6  5 8787
 9.90847-15 4.11307-16-9.52855-18-1.51228-17-9.69649-19-1.00675-173031 6  5 8788
 2.800000+7 3.441319-9 5.16314-10 5.32092-11 3.93057-12 2.26201-133031 6  5 8789
 1.06114-14 3.90920-16 2.90415-17 2.62902-17 4.25136-18 1.39811-193031 6  5 8790
 2.933333+7 3.305994-9 5.21870-10 5.46082-11 4.09624-12 2.39399-133031 6  5 8791
 1.14757-14 4.70335-16 1.34184-17 1.08329-17-6.41456-18-1.90517-173031 6  5 8792
 3.066667+7 3.201623-9 5.26312-10 5.59074-11 4.25767-12 2.52605-133031 6  5 8793
 1.22651-14 5.05411-16 2.01309-17-1.24682-19-1.53605-18 8.92638-193031 6  5 8794
 3.200000+7 3.117806-9 5.29715-10 5.71093-11 4.41460-12 2.65881-133031 6  5 8795
 1.31319-14 5.58762-16 9.87822-18-6.38925-18 1.79992-17 1.76791-173031 6  5 8796
 3.333333+7 3.047016-9 5.32086-10 5.82095-11 4.56635-12 2.79126-133031 6  5 8797
 1.40011-14 6.04063-16 4.67420-18-5.65045-18 1.24790-17 5.50411-183031 6  5 8798
 3.466667+7 2.984055-9 5.33432-10 5.92041-11 4.71235-12 2.92246-133031 6  5 8799
 1.48260-14 6.50429-16 4.10460-17 6.83730-18 3.43267-18 7.08265-183031 6  5 8800
 3.600000+7 2.925569-9 5.33801-10 6.00934-11 4.85216-12 3.05323-133031 6  5 8801
 1.57429-14 6.82759-16 1.78636-17-5.25379-18-8.89741-19-5.98387-193031 6  5 8802
 3.733333+7 2.869536-9 5.33280-10 6.08830-11 4.98590-12 3.18189-133031 6  5 8803
 1.66376-14 7.56631-16 4.95336-17 1.11577-17 1.15109-18 2.46250-183031 6  5 8804
 3.866667+7 2.814812-9 5.31976-10 6.15812-11 5.11404-12 3.30989-133031 6  5 8805
 1.75461-14 7.91644-16 3.93285-17 7.19082-18-7.10607-18-9.25389-183031 6  5 8806
 4.000000+7 2.760784-9 5.30002-10 6.21974-11 5.23691-12 3.43666-133031 6  5 8807
 1.84965-14 8.67341-16 4.67792-17-1.69531-18-3.35999-18 1.30760-183031 6  5 8808
 4.133333+7 2.707125-9 5.27453-10 6.27403-11 5.35516-12 3.56276-133031 6  5 8809
 1.93945-14 8.69240-16 1.68086-17-1.18775-17 3.60527-19 4.02842-183031 6  5 8810
 4.266667+7 2.653665-9 5.24410-10 6.32168-11 5.46900-12 3.68797-133031 6  5 8811
 2.03701-14 9.51593-16 3.89471-17-7.16503-18-1.73812-17-1.10653-173031 6  5 8812
 4.400000+7 2.600316-9 5.20935-10 6.36323-11 5.57878-12 3.81279-133031 6  5 8813
 2.13317-14 9.86717-16 1.97851-17-1.11319-17 5.08459-18 5.92279-183031 6  5 8814
 4.533333+7 2.547055-9 5.17081-10 6.39915-11 5.68466-12 3.93685-133031 6  5 8815
 2.23550-14 1.07667-15 3.54651-17-4.98058-18 1.55072-17 1.68925-173031 6  5 8816
 4.666667+7 2.493893-9 5.12890-10 6.42981-11 5.78692-12 4.06053-133031 6  5 8817
 2.33396-14 1.12667-15 3.73567-17-1.86143-18 2.31542-18 2.34373-183031 6  5 8818
 4.800000+7 2.440884-9 5.08403-10 6.45558-11 5.88560-12 4.18330-133031 6  5 8819
 2.43384-14 1.19260-15 6.04192-17 1.06582-17-4.85158-19-3.25000-183031 6  5 8820
 4.933333+7 2.388101-9 5.03656-10 6.47679-11 5.98098-12 4.30651-133031 6  5 8821
 2.54156-14 1.27197-15 5.14049-17-9.42536-18-5.44598-18 2.21477-183031 6  5 8822
 5.066667+7 2.335634-9 4.98685-10 6.49380-11 6.07315-12 4.42879-133031 6  5 8823
 2.64775-14 1.35181-15 6.34273-17-7.40989-18-9.24894-18 3.48385-193031 6  5 8824
 5.200000+7 2.283583-9 4.93524-10 6.50697-11 6.16242-12 4.55078-133031 6  5 8825
 2.75157-14 1.39296-15 5.12868-17-2.08788-19-7.19840-19-3.77906-183031 6  5 8826
 5.333333+7 2.232036-9 4.88203-10 6.51660-11 6.24890-12 4.67292-133031 6  5 8827
 2.86305-14 1.49104-15 7.35825-17 2.20523-18 2.45842-18 1.24386-183031 6  5 8828
 5.466667+7 2.181081-9 4.82750-10 6.52302-11 6.33282-12 4.79483-133031 6  5 8829
 2.97521-14 1.57679-15 8.65127-17 1.54027-17 8.02626-18 1.26698-183031 6  5 8830
 5.600000+7 2.130793-9 4.77190-10 6.52653-11 6.41443-12 4.91690-133031 6  5 8831
 3.08773-14 1.64341-15 7.97806-17 1.00368-17 7.85820-18 9.48767-203031 6  5 8832
 5.733333+7 2.081236-9 4.71545-10 6.52736-11 6.49383-12 5.03910-133031 6  5 8833
 3.20450-14 1.73831-15 8.66814-17 2.86272-18-9.89314-18-1.06288-173031 6  5 8834
 5.866667+7 2.032465-9 4.65835-10 6.52578-11 6.57121-12 5.16160-133031 6  5 8835
 3.32312-14 1.82975-15 1.01432-16 5.66067-18-8.80353-18-5.07819-183031 6  5 8836
 6.000000+7 1.984523-9 4.60077-10 6.52200-11 6.64673-12 5.28431-133031 6  5 8837
 3.44310-14 1.90036-15 8.82129-17 4.22047-18 6.46012-19 4.32176-193031 6  5 8838
 6.133333+7 1.937446-9 4.54288-10 6.51621-11 6.72054-12 5.40751-133031 6  5 8839
 3.56561-14 1.98608-15 8.44155-17-1.40906-17-1.35505-17-5.84543-183031 6  5 8840
 6.266667+7 1.891261-9 4.48479-10 6.50861-11 6.79275-12 5.53120-133031 6  5 8841
 3.69175-14 2.08693-15 1.03804-16 7.31795-18 2.93250-18 3.13718-183031 6  5 8842
 6.400000+7 1.845989-9 4.42664-10 6.49936-11 6.86352-12 5.65533-133031 6  5 8843
 3.81864-14 2.18152-15 1.07945-16 1.36827-17 8.88058-18 4.13854-183031 6  5 8844
 6.533333+7 1.801645-9 4.36852-10 6.48862-11 6.93299-12 5.78042-133031 6  5 8845
 3.94927-14 2.27820-15 1.10274-16 5.71439-18 5.30697-18 4.51766-183031 6  5 8846
 6.666667+7 1.758237-9 4.31054-10 6.47652-11 7.00120-12 5.90616-133031 6  5 8847
 4.08259-14 2.38580-15 1.21837-16 1.43752-17 1.60625-17 6.64540-183031 6  5 8848
 6.800000+7 1.715773-9 4.25277-10 6.46321-11 7.06837-12 6.03311-133031 6  5 8849
 4.22199-14 2.50806-15 1.29313-16 1.38114-18-9.17220-18-5.79377-183031 6  5 8850
 6.933333+7 1.674251-9 4.19528-10 6.44879-11 7.13449-12 6.16054-133031 6  5 8851
 4.36126-14 2.62378-15 1.41867-16 1.05802-17 3.54082-18-8.62872-193031 6  5 8852
 7.066667+7 1.633671-9 4.13815-10 6.43339-11 7.19973-12 6.28936-133031 6  5 8853
 4.50396-14 2.73297-15 1.47726-16 1.35323-17 4.66486-18 1.51600-183031 6  5 8854
 7.200000+7 1.594026-9 4.08141-10 6.41708-11 7.26414-12 6.41914-133031 6  5 8855
 4.65059-14 2.85555-15 1.53156-16 5.66296-18 3.76805-18 4.22720-183031 6  5 8856
 7.333333+7 1.555308-9 4.02512-10 6.39997-11 7.32783-12 6.55034-133031 6  5 8857
 4.80129-14 2.98119-15 1.56917-16 6.85782-19-8.03897-18-1.35151-183031 6  5 8858
 7.466667+7 1.517506-9 3.96932-10 6.38213-11 7.39081-12 6.68260-133031 6  5 8859
 4.95422-14 3.11286-15 1.76645-16 2.06018-17 7.18449-18 2.20661-183031 6  5 8860
 7.600000+7 1.480607-9 3.91404-10 6.36363-11 7.45320-12 6.81613-133031 6  5 8861
 5.11135-14 3.24914-15 1.79297-16 1.03879-17 7.66390-18 4.02884-183031 6  5 8862
 7.733333+7 1.444597-9 3.85930-10 6.34453-11 7.51506-12 6.95118-133031 6  5 8863
 5.27243-14 3.39392-15 1.93314-16 1.60093-17 5.28000-18 7.43767-193031 6  5 8864
 7.866667+7 1.409461-9 3.80512-10 6.32490-11 7.57641-12 7.08780-133031 6  5 8865
 5.43733-14 3.52875-15 1.95327-16 6.80437-18-5.46985-18-3.44000-183031 6  5 8866
 8.000000+7 1.375181-9 3.75153-10 6.30477-11 7.63734-12 7.22580-133031 6  5 8867
 5.60624-14 3.68758-15 2.07707-16 8.95403-18-2.25252-18-5.73449-203031 6  5 8868
 8.133333+7 1.341740-9 3.69852-10 6.28419-11 7.69784-12 7.36556-133031 6  5 8869
 5.77986-14 3.84319-15 2.19988-16 9.76700-18 1.76302-18 1.83634-183031 6  5 8870
 8.266667+7 1.309120-9 3.64611-10 6.26319-11 7.75799-12 7.50687-133031 6  5 8871
 5.95708-14 4.00485-15 2.35842-16 9.18594-18 5.66758-19 1.59394-183031 6  5 8872
 8.400000+7 1.277300-9 3.59431-10 6.24181-11 7.81779-12 7.64988-133031 6  5 8873
 6.13990-14 4.17477-15 2.47002-16 1.58046-17-5.92862-19 8.37447-193031 6  5 8874
 8.533333+7 1.246262-9 3.54311-10 6.22006-11 7.87727-12 7.79469-133031 6  5 8875
 6.32655-14 4.35068-15 2.62027-16 1.48018-17-6.12696-19-8.12173-203031 6  5 8876
 8.666667+7 1.215986-9 3.49754-10 6.21636-11 7.97240-12 7.98974-133031 6  5 8877
 6.56802-14 4.57923-15 2.75231-16 1.16847-17 1.57609-18 2.54654-183031 6  5 8878
 8.800000+7 1.186453-9 3.47113-10 6.28188-11 8.20636-12 8.37879-133031 6  5 8879
 7.01818-14 4.98187-15 3.05262-16 1.35586-17 2.76139-18 1.53269-183031 6  5 8880
 8.933333+7 1.157641-9 3.44430-10 6.34593-11 8.44308-12 8.78121-133031 6  5 8881
 7.49216-14 5.41827-15 3.40769-16 1.91190-17 8.00202-19 3.33960-183031 6  5 8882
 9.066667+7 1.129532-9 3.41705-10 6.40849-11 8.68246-12 9.19722-133031 6  5 8883
 7.99402-14 5.89131-15 3.77347-16 2.11595-17-1.00349-18-1.21196-183031 6  5 8884
 9.200000+7 1.102105-9 3.38942-10 6.46953-11 8.92443-12 9.62719-133031 6  5 8885
 8.52199-14 6.39473-15 4.17437-16 2.47847-17 8.78925-19-3.57987-193031 6  5 8886
 9.333333+7 1.075342-9 3.36140-10 6.52903-11 9.16893-12 1.00713-123031 6  5 8887
 9.07883-14 6.93166-15 4.61190-16 2.89195-17 8.22616-19 7.92148-193031 6  5 8888
 9.466667+7 1.049221-9 3.33303-10 6.58695-11 9.41585-12 1.05297-123031 6  5 8889
 9.66436-14 7.52121-15 5.09563-16 2.93928-17 1.58494-18-2.14030-183031 6  5 8890
 9.600000+7 1.023725-9 3.30429-10 6.64325-11 9.66507-12 1.10027-123031 6  5 8891
 1.02819-13 8.14928-15 5.63069-16 3.25545-17 5.09890-20-1.35536-183031 6  5 8892
 9.733333+7 9.98834-10 3.27521-10 6.69790-11 9.91648-12 1.14906-123031 6  5 8893
 1.09309-13 8.81710-15 6.14842-16 3.50891-17 3.42326-18 4.50618-183031 6  5 8894
 9.866667+7 9.74529-10 3.24579-10 6.75085-11 1.01699-11 1.19934-123031 6  5 8895
 1.16130-13 9.53403-15 6.80512-16 4.28334-17 5.36627-19 2.35380-193031 6  5 8896
 1.000000+8 9.50793-10 3.21602-10 6.80204-11 1.04253-11 1.25113-123031 6  5 8897
